RideID;RideAddressID;Coordenadas Inicio;Coordenadas Fim;Distancia_km;Duracao_min;ProductID;Price;ProductID_normalizado;CategoriaFinal
1191836;2351549;-23.5966927,-46.6011957;-23.4310773,-46.75100399999999;39.44;55.85;Comfort;107.0;comfort;Comfort
1191836;2351549;-23.5966927,-46.6011957;-23.4310773,-46.75100399999999;39.44;55.85;Bag;118.0;bag;Comfort
1191837;2351551;-21.1636476,-47.8152609;-21.1133481,-47.83643379999999;11.68;15.55;Comfort;21.0;comfort;Comfort
1191838;2351553;-15.889619,-47.79747279999999;-16.0360713,-48.0259705;41.75;42.2;Comfort;75.5;comfort;Comfort
1191838;2351553;-15.889619,-47.79747279999999;-16.0360713,-48.0259705;41.75;42.2;Bag;89.5;bag;Comfort
1191839;2351555;-24.0132354,-46.4125395;-24.036607,-46.5324025;16.09;19.92;Comfort;33.5;comfort;Comfort
1191839;2351555;-24.0132354,-46.4125395;-24.036607,-46.5324025;16.09;19.92;Bag;31.5;bag;Comfort
1191840;2351557;-21.22466,-47.833976799999995;-21.1541754,-47.8426367;14.56;18.13;Comfort;32.5;comfort;Comfort
1191841;2351559;-3.0941362999999997,-60.022694599999994;-3.0013055,-60.04441809999999;15.64;22.58;Comfort;30.0;comfort;Comfort
1191842;2351561;-26.8393767,-49.089650299999995;-26.9351057,-49.0531777;15.04;24.05;Comfort;33.5;comfort;Comfort
1191843;2351563;-15.800922199999999,-47.8713353;-15.8132687,-47.8859031;3.49;6.75;Comfort;10.5;comfort;Comfort
1191843;2351563;-15.800922199999999,-47.8713353;-15.8132687,-47.8859031;3.49;6.75;Bag;12.5;bag;Comfort
1191844;2351565;-21.22466,-47.833976799999995;-21.1541754,-47.8426367;14.56;18.13;Comfort;32.5;comfort;Comfort
1191846;2351569;-23.6139683,-46.5728879;-23.64309920000001,-46.5646908;4.98;16.33;Comfort;19.0;comfort;Comfort
1191847;2351571;-16.6457992,-49.310245099999996;-16.6222091,-49.318181;4.01;7.7;Comfort;11.5;comfort;Comfort
1191848;2351573;-18.8665107,-48.2893816;-18.9059334,-48.26611949999999;6.71;14.43;Comfort;18.0;comfort;Comfort
1191849;2351575;-22.8073376,-43.418777999999996;-22.8038752,-43.43092860000001;1.97;6.8;Comfort;9.5;comfort;Comfort
1191850;2351577;-23.518332599999997,-46.1929568;-23.5462095,-46.2029577;4.42;11.1;Comfort;16.5;comfort;Comfort
1191850;2351577;-23.518332599999997,-46.1929568;-23.5462095,-46.2029577;4.42;11.1;Bag;14.0;bag;Comfort
1191851;2351579;-26.839350999999997,-49.089402;-26.9351057,-49.0531777;15.05;24.07;Comfort;33.5;comfort;Comfort
1191852;2351581;-26.839350999999997,-49.089402;-26.9351057,-49.0531777;15.18;24.2;Comfort;33.5;comfort;Comfort
1191853;2351583;-22.864928000000003,-47.0538783;-22.9561251,-47.1328359;15.86;29.95;Comfort;36.5;comfort;Comfort
1191854;2351585;-26.839350999999997,-49.089402;-26.9351057,-49.0531777;15.05;24.07;Comfort;33.5;comfort;Comfort
1191855;2351587;-23.6030871,-46.4825036;-23.5951276,-46.5245898;7.63;18.58;Comfort;26.0;comfort;Comfort
1191856;2351589;-23.6024486,-46.912403;-23.5957103,-47.0327809;14.71;14.6;Comfort;35.5;comfort;Comfort
1191856;2351589;-23.6024486,-46.912403;-23.5957103,-47.0327809;14.71;14.6;Bag;35.5;bag;Comfort
1191857;2351591;-23.6024486,-46.912403;-23.5957103,-47.0327809;14.71;14.6;Comfort;35.5;comfort;Comfort
1191857;2351591;-23.6024486,-46.912403;-23.5957103,-47.0327809;14.71;14.6;Bag;35.5;bag;Comfort
1191858;2351593;-24.1771124,-46.7870999;-24.1559512,-46.7830915;2.72;6.8;Comfort;10.5;comfort;Comfort
1191858;2351593;-24.1771124,-46.7870999;-24.1559512,-46.7830915;2.72;6.8;Bag;10.5;bag;Comfort
1191859;2351595;-22.827151100000002,-43.337688899999996;-22.7538806,-43.3036968;13.86;24.17;Comfort;40.0;comfort;Comfort
1191860;2351597;-22.9158634,-43.681582399999996;-22.8066506,-43.637272;21.67;31.52;Comfort;51.0;comfort;Comfort
1191861;2351599;-3.0941362999999997,-60.022694599999994;-3.0013055,-60.04441809999999;15.64;22.58;Comfort;29.5;comfort;Comfort
1191862;2351601;-8.1241489,-34.911110799999996;-8.0259804,-35.0044945;26.95;41.23;Comfort;53.5;comfort;Comfort
1191863;2351603;-22.9232172,-43.23437699999999;-22.8446624,-43.2882372;20.13;29.22;Comfort;52.5;comfort;Comfort
1191864;2351605;-3.0941362999999997,-60.022694599999994;-3.0013055,-60.04441809999999;15.64;22.58;Comfort;29.5;comfort;Comfort
1191865;2351607;-22.9232172,-43.23437699999999;-22.8446624,-43.2882372;20.13;29.22;Comfort;52.5;comfort;Comfort
1191867;2351611;-16.6457992,-49.310245099999996;-16.6222091,-49.318181;4.01;7.7;Comfort;22.0;comfort;Comfort
1191868;2351613;-8.0974758,-34.929041999999995;-8.0764597,-34.9998122;11.93;18.25;Comfort;27.0;comfort;Comfort
1191870;2351617;-8.1239292,-34.9109712;-8.1684613,-34.9332324;7.84;15.5;Comfort;19.0;comfort;Comfort
1191871;2351619;-3.0941362999999997,-60.022694599999994;-3.0013055,-60.04441809999999;15.64;22.58;Comfort;29.5;comfort;Comfort
1191872;2351621;-8.0974758,-34.929041999999995;-8.0764597,-34.9998122;11.93;18.25;Comfort;27.0;comfort;Comfort
1191873;2351623;-8.1963621,-34.9205391;-8.1217133,-35.0259323;22.51;42.95;Comfort;48.5;comfort;Comfort
1191874;2351625;-3.0941362999999997,-60.022694599999994;-3.0013055,-60.04441809999999;15.64;22.58;Comfort;29.5;comfort;Comfort
1191875;2351627;-22.900026399999998,-43.2241285;-22.8411085,-43.3551955;23.91;30.9;Comfort;58.5;comfort;Comfort
1191876;2351629;-23.168382299999998,-45.8364464;-23.2432639,-45.9148358;14.02;16.23;Comfort;26.0;comfort;Comfort
1191877;2351631;-21.1371266,-47.837096;-21.1476011,-47.808096;4.38;9.8;Comfort;13.5;comfort;Comfort
1191878;2351633;-23.5538577,-46.6631574;-23.627851,-46.657645;11.53;29.35;Comfort;46.0;comfort;Comfort
1191878;2351633;-23.5538577,-46.6631574;-23.627851,-46.657645;11.53;29.35;Bag;49.5;bag;Comfort
1191879;2351635;-23.4456054,-46.5651283;-23.4939326,-46.4712443;29.67;36.6;Comfort;60.0;comfort;Comfort
1191879;2351635;-23.4456054,-46.5651283;-23.4939326,-46.4712443;29.67;36.6;Bag;48.5;bag;Comfort
1191880;2351637;-22.900026399999998,-43.2241285;-22.8411085,-43.3551955;23.91;30.9;Comfort;53.5;comfort;Comfort
1191881;2351639;-23.4166682,-51.9345193;-23.4627873,-51.918063;6.45;14.47;Comfort;18.0;comfort;Comfort
1191882;2351641;-8.0974758,-34.929041999999995;-8.0764597,-34.9998122;11.93;18.25;Comfort;27.0;comfort;Comfort
1191883;2351643;-23.6231541,-46.6846346;-23.681046,-46.79311209999999;17.26;36.57;Comfort;54.5;comfort;Comfort
1191883;2351643;-23.6231541,-46.6846346;-23.681046,-46.79311209999999;17.26;36.57;Bag;43.5;bag;Comfort
1191884;2351645;-23.5534223,-46.5191573;-23.6023547,-46.4986582;7.04;15.12;Comfort;25.0;comfort;Comfort
1191885;2351647;-18.8665107,-48.2893816;-18.9059334,-48.26611949999999;6.71;14.43;Comfort;18.0;comfort;Comfort
1191886;2351649;-22.900026399999998,-43.2241285;-22.8411085,-43.3551955;23.91;30.9;Comfort;58.5;comfort;Comfort
1191887;2351651;-22.900026399999998,-43.2241285;-22.8411085,-43.3551955;23.91;30.9;Comfort;58.5;comfort;Comfort
1191888;2351653;-23.008647099999997,-43.3058839;-22.7944757,-43.42980319999999;41.57;59.05;Comfort;110.0;comfort;Comfort
1191889;2351655;-20.4116859,-54.632567599999994;-20.5418828,-54.6526641;17.21;33.18;Comfort;35.5;comfort;Comfort
1191890;2351657;-22.900026399999998,-43.2241285;-22.8411085,-43.3551955;23.91;30.9;Comfort;53.5;comfort;Comfort
1191891;2351659;-9.5699168,-35.7741184;-9.6350265,-35.7245502;13.47;25.8;Comfort;31.5;comfort;Comfort
1191892;2351661;-20.5159058,-54.656999299999995;-20.4971638,-54.64725749999999;2.81;7.2;Comfort;10.5;comfort;Comfort
1191893;2351663;-15.6068354,-56.09826229999999;-15.561717,-56.0301399;11.1;23.45;Comfort;53.5;comfort;Comfort
1191894;2351665;-23.6231541,-46.6846346;-23.681046,-46.79311209999999;17.26;36.57;Comfort;54.5;comfort;Comfort
1191894;2351665;-23.6231541,-46.6846346;-23.681046,-46.79311209999999;17.26;36.57;Bag;43.5;bag;Comfort
1191895;2351667;-12.944585,-38.366382;-12.9394259,-38.3596005;2.57;8.0;Comfort;9.5;comfort;Comfort
1191896;2351669;-19.9058495,-43.8988088;-19.8055593,-43.88737;16.17;24.57;Comfort;39.0;comfort;Comfort
1191897;2351671;-23.6231541,-46.6846346;-23.681046,-46.79311209999999;17.26;36.57;Comfort;54.5;comfort;Comfort
1191897;2351671;-23.6231541,-46.6846346;-23.681046,-46.79311209999999;17.26;36.57;Bag;43.5;bag;Comfort
1191899;2351675;-23.6927509,-46.619591;-23.7089212,-46.5265952;24.93;28.9;Comfort;47.0;comfort;Comfort
1191900;2351677;-19.9061198,-43.8985741;-19.8055593,-43.88737;16.11;23.93;Comfort;39.5;comfort;Comfort
1191901;2351679;-15.889619,-47.79747279999999;-16.0360713,-48.0259705;41.75;42.2;Comfort;69.5;comfort;Comfort
1191901;2351679;-15.889619,-47.79747279999999;-16.0360713,-48.0259705;41.75;42.2;Bag;83.0;bag;Comfort
1191902;2351681;-30.0078935,-51.151504;-30.0440744,-51.1694488;6.42;14.85;Comfort;24.0;comfort;Comfort
1191903;2351683;-8.097492299999999,-34.9288887;-8.0764597,-34.9998122;13.23;22.25;Comfort;28.0;comfort;Comfort
1191904;2351685;-23.6927509,-46.619591;-23.7089212,-46.5265952;24.93;28.9;Comfort;47.0;comfort;Comfort
1191904;2351685;-23.6927509,-46.619591;-23.7089212,-46.5265952;24.93;28.9;Bag;37.5;bag;Comfort
1191905;2351687;-15.6068354,-56.09826229999999;-15.561717,-56.0301399;11.1;23.45;Comfort;68.0;comfort;Comfort
1191906;2351689;-22.8865413,-43.2286224;-22.8163518,-43.3835955;25.42;32.93;Comfort;70.0;comfort;Comfort
1191907;2351691;-30.0078935,-51.151504;-30.0440744,-51.1694488;6.42;14.85;Comfort;22.0;comfort;Comfort
1191908;2351693;-15.889619,-47.79747279999999;-16.0360713,-48.0259705;41.75;42.2;Comfort;69.5;comfort;Comfort
1191908;2351693;-15.889619,-47.79747279999999;-16.0360713,-48.0259705;41.75;42.2;Bag;83.0;bag;Comfort
1191909;2351695;-23.692435999999997,-46.6200184;-23.7089212,-46.5265952;24.76;28.05;Comfort;47.0;comfort;Comfort
1191909;2351695;-23.692435999999997,-46.6200184;-23.7089212,-46.5265952;24.76;28.05;Bag;37.5;bag;Comfort
1191910;2351697;-9.5699168,-35.7741184;-9.573598,-35.785694;2.54;6.75;Comfort;9.5;comfort;Comfort
1191911;2351699;-8.0974808,-34.9290413;-8.0764597,-34.9998122;11.93;18.25;Comfort;27.5;comfort;Comfort
1191912;2351701;-23.553812,-46.662638;-23.5385044,-46.5480682;13.58;26.38;Comfort;59.5;comfort;Comfort
1191912;2351701;-23.553812,-46.662638;-23.5385044,-46.5480682;13.58;26.38;Bag;46.5;bag;Comfort
1191913;2351703;-23.6231541,-46.6846346;-23.681046,-46.79311209999999;17.26;36.57;Comfort;65.0;comfort;Comfort
1191913;2351703;-23.6231541,-46.6846346;-23.681046,-46.79311209999999;17.26;36.57;Bag;51.5;bag;Comfort
1191914;2351705;-23.6231541,-46.6846346;-23.681046,-46.79311209999999;17.26;36.57;Comfort;60.0;comfort;Comfort
1191914;2351705;-23.6231541,-46.6846346;-23.681046,-46.79311209999999;17.26;36.57;Bag;48.0;bag;Comfort
1191915;2351707;-22.9266264,-47.0812663;-22.9056146,-47.2454223;22.46;24.13;Comfort;47.0;comfort;Comfort
1191917;2351711;-30.0078935,-51.151504;-30.0440744,-51.1694488;6.42;14.85;Comfort;20.0;comfort;Comfort
1191918;2351713;-23.501956099999997,-46.6233848;-23.4563949,-46.57994960000001;8.08;21.77;Comfort;33.5;comfort;Comfort
1191918;2351713;-23.501956099999997,-46.6233848;-23.4563949,-46.57994960000001;8.08;21.77;Bag;39.0;bag;Comfort
1191919;2351715;-19.8915877,-43.928029;-19.896532,-44.02933600000001;17.32;26.78;Comfort;43.0;comfort;Comfort
1191920;2351717;-19.8915877,-43.928029;-19.896532,-44.02933600000001;17.32;26.78;Comfort;43.0;comfort;Comfort
1191921;2351719;-22.906797599999997,-43.5651691;-22.9067597,-43.21697029999999;49.95;56.45;Comfort;136.5;comfort;Comfort
1191922;2351721;-30.0078935,-51.151504;-30.0440744,-51.1694488;6.42;14.85;Comfort;20.0;comfort;Comfort
1191923;2351723;-25.5515079,-49.329654999999995;-25.4667952,-49.2366677;16.0;23.68;Comfort;41.0;comfort;Comfort
1191924;2351725;-22.9072137,-43.565642499999996;-22.9067597,-43.21697029999999;49.63;54.7;Comfort;126.0;comfort;Comfort
1191925;2351727;-23.6024486,-46.912403;-23.5957103,-47.0327809;14.71;14.6;Comfort;35.5;comfort;Comfort
1191925;2351727;-23.6024486,-46.912403;-23.5957103,-47.0327809;14.71;14.6;Bag;35.5;bag;Comfort
1191926;2351729;-23.6024486,-46.912403;-23.5957103,-47.0327809;14.71;14.6;Comfort;35.5;comfort;Comfort
1191926;2351729;-23.6024486,-46.912403;-23.5957103,-47.0327809;14.71;14.6;Bag;35.5;bag;Comfort
1191927;2351731;-20.3655411,-40.30309319999999;-20.4365531,-40.3430257;10.14;17.63;Comfort;22.5;comfort;Comfort
1191928;2351733;-20.3227865,-40.374586199999996;-20.301837,-40.380871;3.75;9.0;Comfort;12.5;comfort;Comfort
1191930;2351737;-5.811254099999999,-35.206223;-5.743748099999999,-35.212129;10.15;22.02;Comfort;26.5;comfort;Comfort
1191931;2351739;-15.834510499999999,-48.0562403;-15.8939919,-48.107238;14.77;22.67;Comfort;27.5;comfort;Comfort
1191931;2351739;-15.834510499999999,-48.0562403;-15.8939919,-48.107238;14.77;22.67;Bag;32.5;bag;Comfort
1191932;2351741;-23.58078440000001,-46.7583652;-23.5971887,-46.78138969999999;4.2;9.9;Comfort;18.0;comfort;Comfort
1191932;2351741;-23.58078440000001,-46.7583652;-23.5971887,-46.78138969999999;4.2;9.9;Bag;19.0;bag;Comfort
1191933;2351743;-20.3227865,-40.3745862;-20.301837,-40.380871;3.75;9.0;Comfort;12.5;comfort;Comfort
1191934;2351745;-20.3655411,-40.30309319999999;-20.4365531,-40.3430257;10.14;17.63;Comfort;22.5;comfort;Comfort
1191935;2351747;-21.7672027,-41.3448915;-21.7586336,-41.3001787;6.09;13.87;Comfort;18.5;comfort;Comfort
1191936;2351749;-5.811254099999999,-35.206223;-5.931086199999999,-35.2637366;18.39;25.28;Comfort;37.5;comfort;Comfort
1191937;2351751;-20.365524999999998,-40.30319;-20.4365531,-40.3430257;10.14;17.62;Comfort;23.0;comfort;Comfort
1191938;2351753;-3.104516,-60.0105338;-3.1148124,-60.01171979999999;2.04;5.45;Comfort;10.5;comfort;Comfort
1191939;2351755;-9.612926,-35.7179229;-9.5964907,-35.7672049;9.78;19.78;Comfort;23.0;comfort;Comfort
1191940;2351757;-19.967045199999998,-44.2098936;-19.950035,-44.042929;25.02;29.23;Comfort;53.5;comfort;Comfort
1191941;2351759;-19.9062524,-43.97135100000001;-19.9795315,-43.9912556;13.92;20.0;Comfort;30.5;comfort;Comfort
1191942;2351761;-29.845749100000003,-51.1741007;-29.8453744,-51.1590042;1.92;4.37;Comfort;8.5;comfort;Comfort
1191944;2351765;-23.4580715,-46.6685914;-23.4732072,-46.6672418;2.28;7.45;Bag;15.0;bag;Comfort
1191945;2351767;-19.9375574,-44.06006989999999;-19.9012161,-44.10229510000001;7.51;17.77;Comfort;21.0;comfort;Comfort
1191946;2351769;-19.9282599,-43.92947700000001;-19.841021,-43.92241500000001;11.99;22.18;Comfort;32.5;comfort;Comfort
1191948;2351773;-19.9477193,-44.0260775;-19.9012161,-44.10229510000001;11.05;25.62;Comfort;29.5;comfort;Comfort
1191951;2351779;-23.4187615,-51.909562;-23.4132301,-51.8670096;6.03;10.98;Comfort;16.0;comfort;Comfort
1191952;2351781;-25.4027152,-49.248281399999996;-25.3880028,-49.1690092;10.47;15.48;Comfort;27.0;comfort;Comfort
1191953;2351783;-19.9282599,-43.92947700000001;-19.841021,-43.92241500000001;11.99;22.18;Comfort;32.5;comfort;Comfort
1191954;2351785;-25.5533666,-49.3119188;-25.5388302,-49.2419242;10.69;18.07;Comfort;25.0;comfort;Comfort
1191955;2351787;-21.142397,-47.8094223;-21.1145486,-47.8356386;5.77;11.3;Comfort;16.5;comfort;Comfort
1191956;2351789;-23.4889382,-46.63214740000001;-23.5048979,-46.5947697;6.39;21.53;Bag;30.0;bag;Comfort
1191957;2351791;-24.002674799999998,-46.4299008;-24.1270621,-46.69963509999999;33.48;36.82;Comfort;65.5;comfort;Comfort
1191957;2351791;-24.002674799999998,-46.4299008;-24.1270621,-46.69963509999999;33.48;36.82;Bag;65.0;bag;Comfort
1191958;2351793;-22.8345552,-43.2631832;-22.8193253,-43.2934035;10.18;15.62;Comfort;25.0;comfort;Comfort
1191961;2351799;-15.858582100000001,-48.0374877;-15.8244529,-48.0891149;9.64;14.57;Comfort;22.0;comfort;Comfort
1191961;2351799;-15.858582100000001,-48.0374877;-15.8244529,-48.0891149;9.64;14.57;Bag;25.5;bag;Comfort
1191962;2351801;-15.6384811,-56.0282211;-15.6390226,-55.94405380000001;11.44;19.57;Comfort;27.5;comfort;Comfort
1191964;2351805;-2.5629406,-44.2267805;-2.5394125,-44.3329816;21.94;38.1;Comfort;48.0;comfort;Comfort
1191965;2351807;-19.9282599,-43.92947700000001;-19.841021,-43.92241500000001;11.99;22.18;Comfort;32.5;comfort;Comfort
1191967;2351811;-23.5143985,-46.6069452;-23.4505767,-46.5574319;16.63;21.68;Comfort;47.5;comfort;Comfort
1191967;2351811;-23.5143985,-46.6069452;-23.4505767,-46.5574319;16.63;21.68;Bag;38.5;bag;Comfort
1191968;2351813;-22.9169087,-43.6323198;-22.8736403,-43.5711304;10.82;24.12;Comfort;35.5;comfort;Comfort
1191969;2351815;-19.7657994,-43.8492325;-19.7962034,-43.92903979999999;12.91;23.58;Comfort;32.5;comfort;Comfort
1191970;2351817;-23.500445499999998,-46.399052399999995;-23.4924222,-46.4113068;3.35;10.53;Comfort;14.5;comfort;Comfort
1191970;2351817;-23.500445499999998,-46.399052399999995;-23.4924222,-46.4113068;3.35;10.53;Bag;13.5;bag;Comfort
1191971;2351819;-19.9093056,-43.9565162;-19.8969838,-43.806019;25.95;34.47;Comfort;59.5;comfort;Comfort
1191972;2351821;-19.9093056,-43.9565162;-19.8969838,-43.806019;25.95;34.47;Comfort;59.5;comfort;Comfort
1191973;2351823;-19.9093056,-43.9565162;-19.8969838,-43.806019;25.95;34.47;Comfort;59.5;comfort;Comfort
1191974;2351825;-23.500445499999998,-46.399052399999995;-23.4924222,-46.4113068;3.35;10.53;Comfort;14.5;comfort;Comfort
1191974;2351825;-23.500445499999998,-46.399052399999995;-23.4924222,-46.4113068;3.35;10.53;Bag;13.5;bag;Comfort
1191975;2351827;-23.606488600000002,-46.6486352;-23.6727942,-46.7405446;14.12;28.47;Comfort;54.5;comfort;Comfort
1191975;2351827;-23.606488600000002,-46.6486352;-23.6727942,-46.7405446;14.12;28.47;Bag;45.0;bag;Comfort
1191976;2351829;-22.8270817,-43.3185959;-22.689376,-43.254499;23.0;28.82;Comfort;52.5;comfort;Comfort
1191977;2351831;-8.0204319,-35.0060804;-7.950144,-34.891699;21.03;39.17;Comfort;49.0;comfort;Comfort
1191978;2351833;-23.500445499999998,-46.399052399999995;-23.4924222,-46.4113068;3.35;10.53;Comfort;14.5;comfort;Comfort
1191978;2351833;-23.500445499999998,-46.399052399999995;-23.4924222,-46.4113068;3.35;10.53;Bag;13.5;bag;Comfort
1191979;2351835;-5.8846744,-35.2298928;-5.946026999999999,-35.303396;14.03;23.05;Comfort;30.5;comfort;Comfort
1191980;2351837;-22.827861499999997,-43.3188695;-22.689376,-43.254499;22.45;27.07;Comfort;50.5;comfort;Comfort
1191981;2351839;-20.4782484,-54.625304199999995;-20.5592776,-54.6231586;12.9;22.92;Comfort;27.0;comfort;Comfort
1191982;2351841;-19.899534,-44.0472082;-19.8270217,-44.0272514;12.52;25.8;Comfort;32.5;comfort;Comfort
1191983;2351843;-19.8657591,-43.9503096;-19.868065,-43.93099060000001;3.02;7.08;Comfort;12.0;comfort;Comfort
1191984;2351845;-20.004209300000003,-44.0083452;-20.0065194,-44.0156029;0.86;2.73;Comfort;8.5;comfort;Comfort
1191985;2351847;-23.0026332,-43.3379905;-22.881183,-43.47122;33.54;43.23;Comfort;90.0;comfort;Comfort
1191986;2351849;-22.8270817,-43.3185959;-22.7356943,-43.3762151;18.78;28.48;Comfort;45.5;comfort;Comfort
1191987;2351851;-22.87846,-43.416801;-22.8927805,-43.4891717;9.89;18.82;Comfort;26.5;comfort;Comfort
1191988;2351853;-23.0009965,-43.3384001;-22.881183,-43.47122;34.83;43.83;Comfort;91.0;comfort;Comfort
1191990;2351857;-22.8270817,-43.3185959;-22.7356943,-43.3762151;18.78;28.48;Comfort;45.5;comfort;Comfort
1191992;2351861;-20.49604,-54.61254;-20.5185674,-54.6175471;4.7;11.13;Comfort;12.5;comfort;Comfort
1191993;2351863;-19.9282599,-43.92947700000001;-19.841021,-43.92241500000001;11.99;22.18;Comfort;34.5;comfort;Comfort
1191994;2351865;-19.899534,-44.0472082;-19.8270217,-44.0272514;12.52;25.8;Comfort;38.0;comfort;Comfort
1191995;2351867;-15.793179199999999,-47.9464392;-15.7889572,-48.2931863;45.29;50.58;Comfort;86.0;comfort;Comfort
1191995;2351867;-15.793179199999999,-47.9464392;-15.7889572,-48.2931863;45.29;50.58;Bag;102.0;bag;Comfort
1191996;2351869;-22.8317417,-43.3276822;-22.8495957,-43.336157;2.75;8.03;Comfort;11.5;comfort;Comfort
1191997;2351871;-22.827081699999997,-43.3185959;-22.7301774,-43.4148654;19.52;30.05;Comfort;50.5;comfort;Comfort
1191999;2351875;-15.793179199999999,-47.9464392;-15.7889572,-48.2931863;45.29;50.58;Comfort;86.0;comfort;Comfort
1191999;2351875;-15.793179199999999,-47.9464392;-15.7889572,-48.2931863;45.29;50.58;Bag;102.0;bag;Comfort
1192000;2351877;-19.9349794,-43.9722906;-19.7753228,-43.9850973;25.44;45.75;Comfort;67.0;comfort;Comfort
1192001;2351879;-16.7140366,-49.2573611;-16.7021696,-49.1215719;18.21;26.23;Comfort;78.5;comfort;Comfort
1192003;2351883;-7.172611300000001,-34.8690436;-7.1727931,-34.928298;10.28;15.75;Comfort;24.0;comfort;Comfort
1192005;2351887;-16.7180724,-49.2511229;-16.7933358,-49.3770694;18.49;30.23;Comfort;67.0;comfort;Comfort
1192006;2351889;-23.61507,-46.572249199999995;-23.6027889,-46.53947950000001;5.38;15.42;Comfort;48.5;comfort;Comfort
1192006;2351889;-23.61507,-46.572249199999995;-23.6027889,-46.53947950000001;5.38;15.42;Bag;38.5;bag;Comfort
1192007;2351891;-19.8987274,-44.0472545;-19.8270217,-44.0272514;12.43;25.47;Comfort;50.5;comfort;Comfort
1192008;2351893;-20.3439165,-40.4001656;-20.3123735,-40.3909307;5.53;10.18;Comfort;17.5;comfort;Comfort
1192009;2351895;-19.935162599999998,-43.9723281;-19.7753228,-43.9850973;25.42;45.72;Comfort;67.0;comfort;Comfort
1192010;2351897;-20.172641,-40.253277;-20.1467897,-40.1972111;11.59;18.18;Comfort;27.5;comfort;Comfort
1192011;2351899;-19.850921,-43.9630772;-19.8422972,-43.97144099999999;1.84;3.43;Comfort;8.5;comfort;Comfort
1192012;2351901;-15.793179199999999,-47.9464392;-15.7889572,-48.2931863;45.29;50.58;Comfort;86.0;comfort;Comfort
1192012;2351901;-15.793179199999999,-47.9464392;-15.7889572,-48.2931863;45.29;50.58;Bag;102.0;bag;Comfort
1192013;2351903;-20.172641,-40.253277;-20.1467897,-40.1972111;11.59;18.18;Comfort;27.5;comfort;Comfort
1192014;2351905;-23.459062,-46.5638239;-23.4912508,-46.5689882;6.18;12.28;Comfort;21.0;comfort;Comfort
1192014;2351905;-23.459062,-46.5638239;-23.4912508,-46.5689882;6.18;12.28;Bag;18.0;bag;Comfort
1192015;2351907;-19.850921,-43.9630772;-19.8422972,-43.97144099999999;1.84;3.43;Comfort;8.5;comfort;Comfort
1192016;2351909;-23.4731718,-46.667305299999995;-23.4580715,-46.6685914;2.28;6.78;Bag;15.0;bag;Comfort
1192017;2351911;-22.938828299999997,-43.1775162;-22.8029371,-43.3959681;40.54;47.8;Comfort;94.5;comfort;Comfort
1192018;2351913;-22.8270817,-43.3185959;-22.7356943,-43.3762151;18.78;28.48;Comfort;45.0;comfort;Comfort
1192019;2351915;-22.938828299999997,-43.1775162;-22.8029371,-43.3959681;40.54;47.8;Comfort;94.5;comfort;Comfort
1192020;2351917;-12.2413898,-38.964360899999996;-12.2426384,-38.9717629;1.75;5.37;Comfort;11.5;comfort;Comfort
1192021;2351919;-19.850921,-43.9630772;-19.9270928,-43.9341962;10.43;21.65;Comfort;26.0;comfort;Comfort
1192022;2351921;-23.72074,-46.564665;-23.6549888,-46.4314494;32.81;37.73;Comfort;102.0;comfort;Comfort
1192023;2351923;-23.6151475,-46.5722132;-23.6027889,-46.53947950000001;5.39;15.45;Comfort;30.0;comfort;Comfort
1192023;2351923;-23.6151475,-46.5722132;-23.6027889,-46.53947950000001;5.39;15.45;Bag;26.0;bag;Comfort
1192025;2351927;-20.2828883,-40.29405380000001;-20.15109,-40.24789399999999;17.93;27.23;Comfort;50.0;comfort;Comfort
1192026;2351929;-16.7180724,-49.2511229;-16.7933358,-49.3770694;18.69;30.32;Comfort;56.5;comfort;Comfort
1192027;2351931;-25.5168551,-49.2562863;-25.464327,-49.2906025;8.38;17.87;Comfort;24.5;comfort;Comfort
1192028;2351933;-19.8987274,-44.0472545;-19.8270217,-44.0272514;12.43;25.47;Comfort;41.0;comfort;Comfort
1192029;2351935;-2.5650312,-44.2290377;-2.5488008,-44.1860443;7.87;14.88;Comfort;21.0;comfort;Comfort
1192031;2351939;-20.496036699999998,-54.610951899999996;-20.5185674,-54.6175471;4.33;9.73;Comfort;12.5;comfort;Comfort
1192032;2351941;-16.7171091,-49.251475799999994;-16.7933358,-49.3770694;18.57;30.05;Comfort;42.0;comfort;Comfort
1192033;2351943;-22.8137816,-43.2468826;-22.93823009999999,-43.3606848;24.17;29.15;Comfort;69.5;comfort;Comfort
1192034;2351945;-12.241335,-38.963825;-12.2426384,-38.9717629;1.78;4.78;Comfort;9.5;comfort;Comfort
1192035;2351947;-23.5448876,-46.701441599999995;-23.55709,-46.71148719999999;3.16;7.92;Comfort;16.5;comfort;Comfort
1192036;2351949;-19.8783,-43.9929;-19.839316,-44.025992;7.99;17.98;Comfort;25.0;comfort;Comfort
1192037;2351951;-23.6855112,-46.8003022;-23.6380799,-46.7613144;8.53;23.05;Comfort;31.5;comfort;Comfort
1192037;2351951;-23.6855112,-46.8003022;-23.6380799,-46.7613144;8.53;23.05;Bag;25.0;bag;Comfort
1192040;2351957;-23.6855112,-46.8003022;-23.6380799,-46.7613144;8.53;23.05;Comfort;31.5;comfort;Comfort
1192040;2351957;-23.6855112,-46.8003022;-23.6380799,-46.7613144;8.53;23.05;Bag;25.0;bag;Comfort
