RideID;RideAddressID;Coordenadas Inicio;Coordenadas Fim;Distancia_km;Duracao_min;ProductID;Price;ProductID_normalizado;CategoriaFinal
1192351;2352579;-23.6758699,-46.78688229999999;-23.6637421,-46.6795134;13.64;38.15;Black Bag;61.5;black bag;Black
1192353;2352583;-23.6275537,-46.8112755;-23.688369,-46.8070928;10.02;26.2;Black;38.0;black;Black
1192353;2352583;-23.6275537,-46.8112755;-23.688369,-46.8070928;10.02;26.2;Black Bag;46.0;black bag;Black
1192354;2352585;-23.504283899999997,-46.512181899999995;-23.5244986,-46.57421129999999;10.25;19.68;Black;34.0;black;Black
1192354;2352585;-23.504283899999997,-46.512181899999995;-23.5244986,-46.57421129999999;10.25;19.68;Black Bag;41.0;black bag;Black
1192359;2352595;-23.5015234,-46.4687244;-23.5597476,-46.4469488;8.25;16.75;Black;32.5;black;Black
1192361;2352599;-23.5803223,-46.80458;-23.5406955,-46.7695525;7.15;19.18;Black;28.5;black;Black
1192364;2352605;-25.4356126,-49.27019929999999;-25.5152568,-49.29692670000001;11.96;24.48;Black;48.5;black;Black
1192365;2352607;-23.5801718,-46.8136336;-23.5179126,-46.7262117;29.3;32.65;Black;76.5;black;Black
1192368;2352613;-23.674827699999998,-46.7834972;-23.6126032,-46.7812018;9.38;30.02;Black;50.5;black;Black
1192371;2352619;-30.108089399999997,-51.228986799999994;-30.1102017,-51.2528731;3.7;9.53;Black;20.0;black;Black
1192373;2352623;-23.6758699,-46.78688229999999;-23.6637421,-46.6795134;13.64;38.15;Black;50.5;black;Black
1192373;2352623;-23.6758699,-46.78688229999999;-23.6637421,-46.6795134;13.64;38.15;Black Bag;62.0;black bag;Black
1192375;2352627;-23.7354644,-46.6994067;-23.77282,-46.71856;4.93;11.73;Black;20.5;black;Black
1192376;2352629;-23.5801718,-46.8136336;-23.5179126,-46.7262117;29.3;32.65;Black;77.0;black;Black
1192377;2352631;-23.5801718,-46.8136336;-23.5179126,-46.7262117;29.3;32.65;Black;77.0;black;Black
1192378;2352633;-15.896461200000001,-48.045575899999996;-15.693967,-47.8689763;35.67;38.65;Black;106.0;black;Black
1192379;2352635;-22.791613,-43.336947;-22.803495,-43.202511;22.42;32.03;Black;70.5;black;Black
1192380;2352637;-22.7915383,-43.3370287;-22.803495,-43.202511;22.43;32.08;Black;70.5;black;Black
1192381;2352639;-22.9311848,-43.2541974;-22.97284670000001,-43.1891646;16.05;30.78;Black;50.5;black;Black
1192382;2352641;-22.816488,-43.358635799999995;-22.97769599999999,-43.1902845;35.14;36.77;Black;94.5;black;Black
1192383;2352643;-22.816488,-43.358635799999995;-22.97769599999999,-43.1902845;35.14;36.77;Black;94.5;black;Black
1192384;2352645;-23.6758699,-46.78688229999999;-23.6637421,-46.6795134;13.64;38.15;Black;52.0;black;Black
1192384;2352645;-23.6758699,-46.78688229999999;-23.6637421,-46.6795134;13.64;38.15;Black Bag;63.0;black bag;Black
1192385;2352647;-23.670814999999997,-46.7672039;-23.7675781,-46.71862410000001;18.89;42.98;Black;66.5;black;Black
1192385;2352647;-23.670814999999997,-46.7672039;-23.7675781,-46.71862410000001;18.89;42.98;Black Bag;80.0;black bag;Black
1192387;2352651;-22.7598549,-43.522498899999995;-22.7970982,-43.3518128;21.71;25.55;Black;66.0;black;Black
1192389;2352655;-23.6758699,-46.78688229999999;-23.6637421,-46.6795134;13.64;38.15;Black;52.0;black;Black
1192389;2352655;-23.6758699,-46.78688229999999;-23.6637421,-46.6795134;13.64;38.15;Black Bag;63.0;black bag;Black
1192390;2352657;-23.4623709,-46.4045054;-23.596344,-46.45431549999999;21.91;33.77;Black;70.0;black;Black
1192391;2352659;-23.6001676,-46.4880469;-23.5376081,-46.6510123;24.7;48.25;Black;90.5;black;Black
1192392;2352661;-23.4623709,-46.4045054;-23.596344,-46.45431549999999;21.91;33.77;Black;70.0;black;Black
1192397;2352671;-23.5359499,-46.8469311;-23.6865609,-47.02068;39.47;54.43;Black;115.5;black;Black
1192397;2352671;-23.5359499,-46.8469311;-23.6865609,-47.02068;39.47;54.43;Black Bag;138.5;black bag;Black
1192398;2352673;-23.6516571,-46.7392978;-23.6413794,-46.80596670000001;10.8;34.7;Black;36.5;black;Black
1192398;2352673;-23.6516571,-46.7392978;-23.6413794,-46.80596670000001;10.8;34.7;Black Bag;45.0;black bag;Black
1192399;2352675;-23.4623709,-46.4045054;-23.5964886,-46.4554845;21.79;33.43;Black;69.5;black;Black
1192403;2352683;-23.4623709,-46.4045054;-23.5964886,-46.4554845;21.79;33.43;Black;69.5;black;Black
1192406;2352689;-23.7020402,-46.453097;-23.6598462,-46.5102183;10.87;23.62;Black;39.0;black;Black
1192409;2352695;-23.5983586,-46.7361669;-23.62837790000001,-46.66744229999999;10.8;25.32;Black;46.0;black;Black
1192410;2352697;-23.563931999999998,-46.397545199999996;-23.4385769,-46.5067131;26.79;44.48;Black;91.0;black;Black
1192411;2352699;-23.5987294,-46.736102599999995;-23.62837790000001,-46.66744229999999;10.72;25.28;Black;46.0;black;Black
1192412;2352701;-15.8326271,-48.1121132;-15.8456614,-48.0408172;10.48;14.58;Black;37.0;black;Black
1192413;2352703;-23.6001503,-46.4877839;-23.5376081,-46.6510123;24.7;48.28;Black;91.0;black;Black
1192413;2352703;-23.6001503,-46.4877839;-23.5376081,-46.6510123;24.7;48.28;Black Bag;109.5;black bag;Black
1192415;2352707;-23.6001503,-46.4877839;-23.5376081,-46.6510123;24.7;48.28;Black;91.0;black;Black
1192415;2352707;-23.6001503,-46.4877839;-23.5376081,-46.6510123;24.7;48.28;Black Bag;109.5;black bag;Black
1192417;2352711;-23.5286193,-46.4068718;-23.5651878,-46.4481674;7.89;22.65;Black;31.5;black;Black
1192418;2352713;-23.678810799999997,-46.6647063;-23.6756048,-46.75449;10.98;29.87;Black;42.0;black;Black
1192418;2352713;-23.678810799999997,-46.6647063;-23.6756048,-46.75449;10.98;29.87;Black Bag;50.5;black bag;Black
1192421;2352719;-23.678810799999997,-46.6647063;-23.6756048,-46.75449;12.1;29.52;Black;42.0;black;Black
1192421;2352719;-23.678810799999997,-46.6647063;-23.6756048,-46.75449;12.1;29.52;Black Bag;50.5;black bag;Black
1192422;2352721;-23.720079,-46.617005600000006;-23.6521428,-46.5258624;16.8;32.25;Black;55.5;black;Black
1192422;2352721;-23.720079,-46.617005600000006;-23.6521428,-46.5258624;16.8;32.25;Black Bag;66.5;black bag;Black
1192424;2352725;-23.6594272,-46.7689364;-23.5703948,-46.6611742;18.84;38.88;Black;66.0;black;Black
1192425;2352727;-23.5290707,-46.398813499999996;-23.5230036,-46.4740864;12.27;31.7;Black;41.0;black;Black
1192426;2352729;-23.5491236,-46.64642380000001;-23.5264886,-46.6677135;5.29;12.85;Black;20.0;black;Black
1192426;2352729;-23.5491236,-46.64642380000001;-23.5264886,-46.6677135;5.29;12.85;Black Bag;24.0;black bag;Black
1192428;2352733;-23.5754191,-46.4151951;-23.56096449999999,-46.5628585;20.94;50.4;Black;73.5;black;Black
1192429;2352735;-22.8418754,-43.379442;-22.9536563,-43.18398819999999;38.21;45.15;Black;107.0;black;Black
1192430;2352737;-23.5462441,-46.412382;-23.5653245,-46.4481657;7.87;19.93;Black;27.5;black;Black
1192432;2352741;-23.5290707,-46.398813499999996;-23.5230036,-46.4740864;11.38;29.77;Black;41.0;black;Black
1192433;2352743;-23.7068524,-46.50751289999999;-23.6106078,-46.5650012;16.1;37.78;Black;54.5;black;Black
1192436;2352749;-23.706380499999998,-46.507604;-23.6106078,-46.5650012;15.95;37.25;Black;54.0;black;Black
1192437;2352751;-25.5428096,-49.2522089;-25.4860186,-49.2959319;11.07;23.45;Black;46.0;black;Black
1192441;2352759;-23.72343,-46.4192225;-23.6633928,-46.4622091;10.23;25.1;Black;37.5;black;Black
1192442;2352761;-30.0228053,-51.1507472;-30.0542534,-51.1860829;7.27;16.3;Black;31.5;black;Black
1192443;2352763;-30.0228053,-51.1507472;-30.0542534,-51.1860829;7.27;16.3;Black;31.5;black;Black
1192454;2352785;-23.430236999999998,-46.5104788;-23.4730872,-46.5271801;6.62;20.6;Black;27.5;black;Black
1192454;2352785;-23.430236999999998,-46.5104788;-23.4730872,-46.5271801;6.62;20.6;Black Bag;33.5;black bag;Black
1192455;2352787;-22.7972265,-43.339734799999995;-22.7758951,-43.3087898;4.96;16.02;Black;20.5;black;Black
1192456;2352789;-23.624748000000004,-46.484308299999995;-23.6867825,-46.5216895;10.92;21.73;Black;39.0;black;Black
1192456;2352789;-23.624748000000004,-46.484308299999995;-23.6867825,-46.5216895;10.92;21.73;Black Bag;47.5;black bag;Black
1192457;2352791;-22.7598549,-43.522498899999995;-22.7970982,-43.3518128;21.71;25.55;Black;67.0;black;Black
1192464;2352805;-23.624748000000004,-46.484308299999995;-23.6867825,-46.5216895;10.92;21.73;Black;39.0;black;Black
1192466;2352809;-22.899512299999998,-43.3091892;-22.8998413,-43.2243652;15.35;17.4;Black;47.0;black;Black
1192467;2352811;-22.7598549,-43.522498899999995;-22.7606278,-43.4500865;9.96;20.3;Black;34.0;black;Black
1192468;2352813;-23.6722081,-46.7398442;-23.6453959,-46.6416547;15.89;36.08;Black;57.0;black;Black
1192471;2352819;-23.6558527,-46.4909186;-23.7054291,-46.3980113;13.96;30.68;Black;47.0;black;Black
1192473;2352823;-22.707076200000003,-43.554947899999995;-22.75414,-43.46343669999999;15.81;26.2;Black;49.5;black;Black
1192475;2352827;-23.537642899999998,-46.8121546;-23.5357532,-46.7672386;6.77;19.38;Black;25.5;black;Black
1192475;2352827;-23.537642899999998,-46.8121546;-23.5357532,-46.7672386;6.77;19.38;Black Bag;31.5;black bag;Black
1192478;2352833;-23.6789031,-46.5089019;-23.6776458,-46.5540361;7.08;22.05;Black;30.5;black;Black
1192480;2352837;-23.537642899999998,-46.8121546;-23.5357532,-46.7672386;6.77;19.38;Black;25.5;black;Black
1192481;2352839;-23.626279399999998,-46.6115202;-23.655636,-46.5952707;6.95;11.38;Black;26.0;black;Black
1192484;2352845;-22.832647899999998,-42.964165099999995;-22.8340888,-43.0059542;5.56;15.53;Black;25.5;black;Black
1192489;2352855;-23.4786945,-46.56391250000001;-23.6394046,-46.53980689999999;26.02;44.35;Black;82.5;black;Black
1192492;2352861;-23.5673759,-46.406124;-23.66370070000001,-46.4819568;18.39;28.1;Black;64.5;black;Black
1192492;2352861;-23.5673759,-46.406124;-23.66370070000001,-46.4819568;18.39;28.1;Black Bag;77.5;black bag;Black
1192493;2352863;-23.597562500000002,-46.399057299999996;-23.5633521,-46.50657560000001;17.26;39.63;Black;56.5;black;Black
1192495;2352867;-25.4658467,-49.141202;-25.4302396,-49.2412565;15.18;26.43;Black;61.0;black;Black
1192496;2352869;-23.597562500000002,-46.399057299999996;-23.5633521,-46.50657560000001;17.47;38.05;Black;56.5;black;Black
1192497;2352870;-23.6331177,-46.4459823;-23.51046879999999,-46.4304384;17.2;33.08;Black;60.0;black;Black
1192499;2352875;-22.934531999999997,-43.652828;-22.8775806,-43.423069;34.42;45.87;Black;82.0;black;Black
1192500;2352877;-23.6331177,-46.4459823;-23.51046879999999,-46.4304384;17.2;33.08;Black;60.0;black;Black
1192501;2352879;-22.8441089,-43.287586000000005;-22.91291,-43.214297;17.63;25.82;Black;48.0;black;Black
1192502;2352881;-22.848559599999998,-43.52404;-22.8261492,-43.0153904;67.86;74.05;Black;195.5;black;Black
1192503;2352883;-23.5360412,-46.846790399999996;-23.6865609,-47.02068;38.63;52.8;Black;115.5;black;Black
1192503;2352883;-23.5360412,-46.846790399999996;-23.6865609,-47.02068;38.63;52.8;Black Bag;137.5;black bag;Black
1192504;2352885;-22.848559599999998,-43.52404;-22.8261492,-43.0153904;71.91;77.38;Black;195.5;black;Black
1192505;2352887;-22.8805346,-43.4454281;-22.8640911,-43.3657949;9.48;18.73;Black;32.5;black;Black
1192506;2352889;-22.8805346,-43.4454281;-22.8640911,-43.3657949;9.48;18.73;Black;32.5;black;Black
1192507;2352891;-23.5360412,-46.846790399999996;-23.6865609,-47.02068;38.63;52.67;Black;115.5;black;Black
1192507;2352891;-23.5360412,-46.846790399999996;-23.6865609,-47.02068;38.63;52.67;Black Bag;137.5;black bag;Black
1192508;2352893;-23.5699802,-46.408927;-23.6633928,-46.4622091;19.79;33.13;Black;67.0;black;Black
1192509;2352895;-22.9098182,-43.30293749999999;-22.9814038,-43.1913437;27.6;35.22;Black;65.5;black;Black
1192510;2352897;-22.9098182,-43.30293749999999;-22.9814038,-43.1913437;27.6;35.22;Black;65.5;black;Black
1192511;2352899;-22.8783662,-43.289093699999995;-22.966196,-43.2196783;21.47;25.38;Black;63.0;black;Black
1192512;2352901;-23.543175299999998,-46.9337999;-23.5026813,-46.8354058;17.07;19.95;Black;50.5;black;Black
1192515;2352907;-23.5360412,-46.846790399999996;-23.6865609,-47.02068;38.63;52.67;Black;115.5;black;Black
1192515;2352907;-23.5360412,-46.846790399999996;-23.6865609,-47.02068;38.63;52.67;Black Bag;137.5;black bag;Black
1192517;2352911;-23.477007399999998,-46.765234799999995;-23.4491481,-46.735081;7.3;18.87;Black;28.0;black;Black
1192519;2352915;-23.5359801,-46.8466531;-23.6865609,-47.02068;38.64;52.7;Black;115.5;black;Black
1192521;2352919;-22.735345100000004,-43.3757291;-23.0067959,-43.43904079999999;42.01;64.4;Black;134.5;black;Black
1192524;2352925;-23.6471463,-46.507039999999996;-23.6144128,-46.5780264;11.08;29.05;Black;40.0;black;Black
1192525;2352927;-22.7973025,-43.3400397;-22.7758951,-43.3087898;4.94;16.1;Black;21.0;black;Black
1192526;2352929;-22.866795,-43.331015;-22.9290465,-43.2408964;16.49;31.48;Black;52.5;black;Black
1192527;2352931;-22.8814466,-43.4714738;-23.001274,-43.3381138;29.28;43.42;Black;94.5;black;Black
1192528;2352933;-23.5359801,-46.8466531;-23.6865609,-47.02068;38.64;52.7;Black;115.5;black;Black
1192529;2352935;-22.8814466,-43.4714738;-23.001274,-43.3381138;29.28;43.42;Black;94.5;black;Black
1192530;2352937;-23.7049757,-46.6433648;-23.5892541,-46.61881409999999;22.42;33.37;Black;74.5;black;Black
1192530;2352937;-23.7049757,-46.6433648;-23.5892541,-46.61881409999999;22.42;33.37;Black Bag;89.5;black bag;Black
1192532;2352941;-22.735345100000004,-43.3757291;-23.0067959,-43.43904079999999;42.01;64.4;Black;134.5;black;Black
1192536;2352949;-23.7049994,-46.6433155;-23.5892541,-46.61881409999999;22.41;33.37;Black;74.5;black;Black
1192536;2352949;-23.7049994,-46.6433155;-23.5892541,-46.61881409999999;22.41;33.37;Black Bag;89.5;black bag;Black
1192537;2352951;-23.5360412,-46.846790399999996;-23.6865609,-47.02068;38.63;52.67;Black;115.5;black;Black
1192537;2352951;-23.5360412,-46.846790399999996;-23.6865609,-47.02068;38.63;52.67;Black Bag;137.5;black bag;Black
1192538;2352953;-23.40690690000001,-46.4505424;-23.5140635,-46.6199441;32.22;39.58;Black;89.5;black;Black
1192538;2352953;-23.40690690000001,-46.4505424;-23.5140635,-46.6199441;32.22;39.58;Black Bag;108.0;black bag;Black
1192544;2352965;-23.7011246,-46.59182300000001;-23.6690151,-46.57454300000001;5.8;15.95;Black;23.5;black;Black
1192545;2352967;-23.5360412,-46.846790399999996;-23.6865609,-47.02068;38.63;52.67;Black;115.5;black;Black
1192545;2352967;-23.5360412,-46.846790399999996;-23.6865609,-47.02068;38.63;52.67;Black Bag;137.5;black bag;Black
1192546;2352969;-22.8325195,-43.0783431;-22.9029995,-43.09758550000001;12.7;21.13;Black;40.5;black;Black
1192549;2352975;-22.910963799999998,-43.381611299999996;-22.8321227,-43.3293131;20.17;25.33;Black;49.5;black;Black
1192550;2352977;-23.7363723,-46.7981455;-23.5725766,-46.6960077;25.9;48.8;Black;92.5;black;Black
1192556;2352989;-23.4554099,-46.542169699999995;-23.54811849999999,-46.94662090000001;53.88;64.73;Black;171.5;black;Black
1192556;2352989;-23.4554099,-46.542169699999995;-23.54811849999999,-46.94662090000001;53.88;64.73;Black Bag;202.5;black bag;Black
1192557;2352991;-23.4623709,-46.4045054;-23.5964886,-46.4554845;21.79;33.43;Black;71.5;black;Black
1192558;2352993;-22.8216982,-43.0570224;-22.7662446,-42.9159929;18.86;22.0;Black;57.5;black;Black
1192559;2352995;-23.4623709,-46.4045054;-23.5964886,-46.4554845;21.79;33.43;Black;71.5;black;Black
1192560;2352997;-23.40690690000001,-46.4505424;-23.5140635,-46.6199441;32.22;39.58;Black;89.0;black;Black
1192560;2352997;-23.40690690000001,-46.4505424;-23.5140635,-46.6199441;32.22;39.58;Black Bag;107.0;black bag;Black
1192563;2353003;-23.5360412,-46.846790399999996;-23.6865609,-47.02068;35.05;53.17;Black;115.5;black;Black
1192563;2353003;-23.5360412,-46.846790399999996;-23.6865609,-47.02068;35.05;53.17;Black Bag;137.5;black bag;Black
1192564;2353005;-15.8025147,-48.1254474;-15.8740597,-48.031111;20.14;27.68;Black;54.5;black;Black
1192565;2353007;-22.8216982,-43.0570224;-22.7662446,-42.9159929;18.86;22.0;Black;57.5;black;Black
1192566;2353009;-22.8325816,-43.078244;-22.9029995,-43.09758550000001;12.71;21.15;Black;40.5;black;Black
1192567;2353011;-25.4641035,-49.2894601;-25.5133514,-49.2573318;9.36;20.8;Black;43.0;black;Black
1192568;2353013;-15.8025147,-48.1254474;-15.8740597,-48.031111;20.14;27.68;Black;54.5;black;Black
1192569;2353015;-23.40690690000001,-46.4505424;-23.5140635,-46.6199441;32.22;39.58;Black;89.0;black;Black
1192569;2353015;-23.40690690000001,-46.4505424;-23.5140635,-46.6199441;32.22;39.58;Black Bag;107.0;black bag;Black
1192570;2353017;-23.7011246,-46.59182300000001;-23.6690151,-46.57454300000001;5.8;15.95;Black;24.0;black;Black
1192571;2353019;-23.494012,-46.471332;-23.4267853,-46.49803170000001;12.69;21.43;Black;44.5;black;Black
1192571;2353019;-23.494012,-46.471332;-23.4267853,-46.49803170000001;12.69;21.43;Black Bag;53.5;black bag;Black
1192572;2353021;-15.8025147,-48.1254474;-15.8740597,-48.031111;20.14;27.68;Black;54.5;black;Black
1192573;2353023;-22.848882,-43.5237965;-22.94295,-43.34098;36.83;42.77;Black;98.5;black;Black
1192574;2353025;-23.5673759,-46.406124;-23.66370070000001,-46.4819568;18.39;28.1;Black;64.5;black;Black
1192575;2353027;-23.4623709,-46.4045054;-23.5964886,-46.4554845;21.79;33.43;Black;71.5;black;Black
1192576;2353029;-23.5360412,-46.846790399999996;-23.6865609,-47.02068;38.63;52.67;Black;115.5;black;Black
1192576;2353029;-23.5360412,-46.846790399999996;-23.6865609,-47.02068;38.63;52.67;Black Bag;137.5;black bag;Black
1192578;2353033;-23.494012,-46.471332;-23.4267853,-46.49803170000001;12.69;21.43;Black;44.5;black;Black
1192578;2353033;-23.494012,-46.471332;-23.4267853,-46.49803170000001;12.69;21.43;Black Bag;53.5;black bag;Black
1192579;2353035;-15.8219248,-48.0972593;-15.8213702,-48.1015907;1.09;4.35;Black;9.5;black;Black
1192580;2353037;-23.5673759,-46.406124;-23.66370070000001,-46.4819568;18.39;28.1;Black;64.5;black;Black
1192584;2353045;-23.5360412,-46.846790399999996;-23.6865609,-47.02068;38.63;52.67;Black;115.5;black;Black
1192585;2353047;-23.4939326,-46.4712443;-23.4788611,-46.5321953;12.66;20.1;Black;45.0;black;Black
1192585;2353047;-23.4939326,-46.4712443;-23.4788611,-46.5321953;12.66;20.1;Black Bag;54.5;black bag;Black
1192589;2353055;-23.6474265,-46.7748488;-23.6419976,-46.7346558;6.92;19.07;Black;27.5;black;Black
1192590;2353057;-23.40690690000001,-46.4505424;-23.5140635,-46.6199441;32.22;39.58;Black;89.0;black;Black
1192590;2353057;-23.40690690000001,-46.4505424;-23.5140635,-46.6199441;32.22;39.58;Black Bag;107.0;black bag;Black
1192591;2353059;-23.6196995,-46.4189432;-23.5410126,-46.4231813;13.19;33.55;Black;45.0;black;Black
1192592;2353061;-23.5354615,-46.8469074;-23.6865609,-47.02068;39.41;54.18;Black;116.5;black;Black
1192595;2353067;-22.871219,-43.3353941;-22.8421099,-43.3757303;7.58;15.88;Black;27.0;black;Black
1192596;2353069;-23.40690690000001,-46.4505424;-23.5140635,-46.6199441;32.22;39.58;Black;89.0;black;Black
1192596;2353069;-23.40690690000001,-46.4505424;-23.5140635,-46.6199441;32.22;39.58;Black Bag;107.0;black bag;Black
1192598;2353073;-23.5360412,-46.846790399999996;-23.6865609,-47.02068;38.63;52.67;Black;114.5;black;Black
1192602;2353081;-23.4623709,-46.4045054;-23.596344,-46.45431549999999;21.91;33.77;Black;72.5;black;Black
1192604;2353085;-23.4623709,-46.4045054;-23.596344,-46.45431549999999;21.91;33.77;Black;72.5;black;Black
1192607;2353091;-23.7013633,-46.629622;-23.6993893,-46.61068789999999;3.03;9.37;Black;15.5;black;Black
1192607;2353091;-23.7013633,-46.629622;-23.6993893,-46.61068789999999;3.03;9.37;Black Bag;19.0;black bag;Black
1192610;2353097;-23.5360412,-46.846790399999996;-23.6865609,-47.02068;38.63;52.67;Black;114.5;black;Black
1192611;2353099;-23.5511072,-46.8478676;-23.5574873,-46.7813801;10.48;28.13;Black;38.0;black;Black
1192612;2353101;-23.4939326,-46.4712443;-23.4383503,-46.4374519;12.53;27.6;Black;47.0;black;Black
1192612;2353101;-23.4939326,-46.4712443;-23.4383503,-46.4374519;12.53;27.6;Black Bag;56.5;black bag;Black
1192613;2353103;-15.8052641,-48.1377424;-15.8330163,-48.081211;11.95;19.82;Black;39.0;black;Black
1192614;2353105;-23.4561821,-46.5799572;-23.5518474,-46.74232860000001;33.25;37.25;Black;111.5;black;Black
1192615;2353107;-15.820903999999999,-48.070975399999995;-15.7338991,-47.9006698;25.21;29.15;Black;78.5;black;Black
1192617;2353111;-23.5360412,-46.846790399999996;-23.6865609,-47.02068;38.63;52.67;Black;114.5;black;Black
1192617;2353111;-23.5360412,-46.846790399999996;-23.6865609,-47.02068;38.63;52.67;Black Bag;137.5;black bag;Black
1192619;2353115;-23.4561821,-46.5799572;-23.5518474,-46.74232860000001;33.25;37.25;Black;111.5;black;Black
1192622;2353121;-23.587625199999998,-46.4083949;-23.5905246,-46.5425435;17.06;43.08;Black;68.0;black;Black
1192624;2353125;-23.4939326,-46.4712443;-23.4679398,-46.5692947;21.11;26.12;Black;59.0;black;Black
1192624;2353125;-23.4939326,-46.4712443;-23.4679398,-46.5692947;21.11;26.12;Black Bag;71.5;black bag;Black
1192626;2353129;-22.7746817,-43.317652;-22.96655130000001,-43.1870845;31.31;39.45;Black;95.5;black;Black
1192628;2353133;-22.927477,-43.39134500000001;-22.95918,-43.3557769;9.19;18.22;Black;36.5;black;Black
1192634;2353145;-15.9102651,-47.7645352;-15.7442047,-47.8505692;34.79;39.68;Black;101.0;black;Black
1192635;2353147;-23.5613624,-46.4235113;-23.4952963,-46.4565401;11.94;23.18;Black;43.0;black;Black
1192635;2353147;-23.5613624,-46.4235113;-23.4952963,-46.4565401;11.94;23.18;Black Bag;51.5;black bag;Black
1192636;2353149;-23.535786599999998,-46.847244599999996;-23.6865609,-47.02068;38.53;52.27;Black;114.5;black;Black
1192637;2353151;-22.927477,-43.39134500000001;-22.95918,-43.3557769;9.19;18.22;Black;36.5;black;Black
1192639;2353155;-23.456533699999998,-46.580038699999996;-23.5218448,-46.59906;13.05;16.57;Black;44.0;black;Black
1192641;2353159;-23.5912336,-46.416444399999996;-23.5230036,-46.4740864;14.91;34.23;Black;57.0;black;Black
1192642;2353161;-23.5024074,-46.40526759999999;-23.5068588,-46.3451004;8.79;21.78;Black;34.5;black;Black
1192644;2353165;-23.535786599999998,-46.847244599999996;-23.6865609,-47.02068;34.96;52.77;Black;114.5;black;Black
1192644;2353165;-23.535786599999998,-46.847244599999996;-23.6865609,-47.02068;34.96;52.77;Black Bag;136.5;black bag;Black
1192646;2353169;-22.7507944,-43.4402611;-22.6768514,-43.6070578;30.49;34.63;Black;71.5;black;Black
1192654;2353185;-23.535786599999998,-46.847244599999996;-23.6865609,-47.02068;38.53;52.27;Black;114.5;black;Black
1192654;2353185;-23.535786599999998,-46.847244599999996;-23.6865609,-47.02068;38.53;52.27;Black Bag;136.5;black bag;Black
1192655;2353187;-19.8417271,-43.9779348;-19.9557173,-43.9310875;15.38;34.23;Black;53.0;black;Black
1192656;2353189;-23.6006799,-46.5225981;-23.5812115,-46.6014454;9.72;22.02;Black;39.0;black;Black
1192657;2353191;-22.7507944,-43.4402611;-22.6768514,-43.6070578;30.49;34.63;Black;71.5;black;Black
1192661;2353199;-23.535786599999998,-46.847244599999996;-23.6865609,-47.02068;34.96;52.77;Black;114.5;black;Black
1192661;2353199;-23.535786599999998,-46.847244599999996;-23.6865609,-47.02068;34.96;52.77;Black Bag;136.5;black bag;Black
1192665;2353207;-19.8417271,-43.9779348;-19.9557173,-43.9310875;15.38;34.23;Black;53.0;black;Black
1192666;2353209;-25.3801959,-49.3596632;-25.4557351,-49.3588043;9.81;12.92;Black;41.0;black;Black
1192667;2353211;-30.0696353,-51.2222258;-30.1216167,-51.22001179999999;8.1;19.4;Black;38.0;black;Black
1192671;2353219;-23.7175118,-46.687982999999996;-23.5320002,-46.6598012;26.58;47.35;Black;97.5;black;Black
1192672;2353221;-23.6376273,-46.76166;-23.6764759,-46.789788;6.6;18.17;Black;27.5;black;Black
1192673;2353223;-23.698198599999998,-46.77858270000001;-23.6851735,-46.7506451;4.57;13.35;Black;21.0;black;Black
1192675;2353227;-23.6540103,-46.4179536;-23.6822334,-46.4414896;6.99;17.28;Black;27.0;black;Black
1192679;2353235;-22.73292,-43.37974299999999;-22.8678002,-43.2632854;37.62;45.4;Black;98.5;black;Black
1192681;2353239;-23.6540103,-46.4179536;-23.6822334,-46.4414896;6.99;17.28;Black;27.0;black;Black
1192682;2353241;-23.6903048,-46.5192513;-23.6194444,-46.5383333;10.22;23.22;Black;40.0;black;Black
1192683;2353243;-23.7175118,-46.687982999999996;-23.5320002,-46.6598012;26.58;47.35;Black;97.5;black;Black
1192684;2353245;-23.5912336,-46.416444399999996;-23.5230036,-46.4740864;14.91;34.23;Black;57.0;black;Black
1192685;2353247;-22.8185526,-43.4281126;-22.8923798,-43.6776206;36.62;41.47;Black;105.0;black;Black
1192688;2353253;-22.9284098,-43.389665099999995;-22.95918,-43.3557769;9.12;18.65;Black;37.5;black;Black
1192689;2353255;-22.8411924,-43.3550549;-22.8039123,-43.2072861;23.69;29.77;Black;70.5;black;Black
1192690;2353257;-22.913079699999997,-43.194800799999996;-22.9065928,-43.56455090000001;51.86;61.62;Black;146.0;black;Black
1192693;2353263;-22.9109514,-43.3820541;-22.8319643,-43.3290879;20.2;25.62;Black;50.5;black;Black
1192694;2353264;-23.6006799,-46.5225981;-23.5812115,-46.6014454;9.72;22.02;Black;38.5;black;Black
1192695;2353267;-23.4741708,-46.5724062;-23.5143936,-46.58904150000001;8.95;13.07;Black;32.5;black;Black
1192696;2353269;-22.7973025,-43.3400397;-22.7758951,-43.3087898;4.97;16.07;Black;21.0;black;Black
1192697;2353271;-23.5912336,-46.416444399999996;-23.5230036,-46.4740864;14.94;34.1;Black;57.0;black;Black
1192699;2353275;-23.437511,-46.533404;-23.5234451,-46.64950489999999;26.22;37.6;Black;77.5;black;Black
1192699;2353275;-23.437511,-46.533404;-23.5234451,-46.64950489999999;26.22;37.6;Black Bag;93.5;black bag;Black
1192700;2353277;-23.5024074,-46.40526759999999;-23.5068588,-46.3451004;8.79;21.78;Black;34.5;black;Black
1192702;2353281;-19.8417271,-43.9779348;-19.9557173,-43.9310875;15.38;34.23;Black;54.5;black;Black
1192704;2353285;-22.7746817,-43.317652;-22.96655130000001,-43.1870845;31.31;39.45;Black;97.0;black;Black
